Type,Amount,oldBal,newBal,oldBalDest,newBalDest,isFraud,DeviceType,Browser,Geolocation,Hour,Day,Month,IsBusinessHours,NormalizedAmount,AmountPercentage,OriginBalanceChange,DestBalanceChange,BalanceDifference,IsCommonDevice,IsCommonBrowser
1,8888.93,12572.02,3683.09,86.44,-8802.49,1,1,3,3,7,12,1,0,0.7069844794647586,70.69844794647587,-8888.93,-8888.93,0.0,1,1
1,5257.93,9456.86,4198.93,10147.23,4889.299999999999,1,1,3,3,23,4,7,0,0.5559323144982057,55.59323144982057,-5257.93,-5257.93,0.0,1,1
4,4808.68,6336.27,1527.59,7795.07,12603.75,0,0,0,4,8,7,7,0,0.7587936130226423,75.87936130226423,-4808.68,4808.68,9617.36,1,1
2,8144.92,7921.16,-223.76000000000025,1220.68,9365.6,0,1,0,1,18,9,2,0,1.0281185939188302,102.81185939188302,-8144.92,8144.92,16289.84,1,1
4,7403.0,3373.93,-4029.07,15452.94,22855.94,0,0,1,1,3,3,5,0,2.1935269768558165,219.35269768558166,-7403.0,7402.999999999998,14805.999999999998,1,1
3,717.47,3717.13,4434.6,4255.89,4973.360000000001,1,2,2,3,12,26,6,1,0.19296528093423307,19.29652809342331,717.4700000000003,717.4700000000003,0.0,1,0
5,6722.81,5763.82,-958.9900000000008,19496.05,26218.86,0,2,2,0,16,6,5,1,1.166178649116538,116.6178649116538,-6722.81,6722.810000000001,13445.620000000003,1,0
5,7573.29,6025.56,-1547.7299999999996,10803.27,18376.56,0,0,2,1,6,13,3,0,1.2566522195083099,125.66522195083098,-7573.29,7573.290000000001,15146.580000000002,1,0
2,6707.3,17254.32,10547.02,3510.41,10217.71,0,0,0,1,16,3,4,1,0.3887091053657655,38.870910536576545,-6707.299999999999,6707.299999999999,13414.599999999999,1,1
4,2493.99,14198.35,11704.36,14823.05,17317.04,0,1,3,3,14,14,6,1,0.17564113850281876,17.564113850281878,-2493.99,2493.9900000000016,4987.980000000001,1,1
3,4307.21,413.39,4720.6,8576.38,12883.59,0,0,3,0,23,4,3,0,10.394097347908975,1039.4097347908976,4307.21,4307.210000000001,9.094947017729282e-13,1,1
1,989.92,11395.91,10405.99,15122.55,14132.63,1,2,2,3,5,2,7,0,0.08685863097980066,8.685863097980066,-989.9200000000001,-989.9200000000001,0.0,1,0
3,8238.01,13728.46,21966.47,19929.87,28167.88,0,2,1,4,16,18,4,1,0.6000243272495787,60.00243272495786,8238.010000000002,8238.010000000002,0.0,1,1
1,1352.08,11543.2,10191.12,18040.37,16688.29,0,2,1,4,4,1,6,0,0.11712201798305641,11.71220179830564,-1352.08,-1352.079999999998,1.8189894035458565e-12,1,1
5,4517.71,17346.4,12828.690000000002,1307.21,5824.92,0,2,2,4,21,26,1,0,0.26042576985600147,26.042576985600146,-4517.709999999999,4517.71,9035.419999999998,1,0
5,4180.78,18625.31,14444.530000000002,1030.48,5211.26,0,0,0,2,5,25,4,0,0.2244556221817418,22.44556221817418,-4180.779999999999,4180.780000000001,8361.56,1,1
1,7351.45,2720.83,-4630.62,12944.81,5593.36,1,0,3,0,13,6,7,1,2.700921806284742,270.09218062847424,-7351.45,-7351.45,0.0,1,1
4,2274.9,8845.86,6570.960000000001,3569.9,5844.8,0,0,2,3,9,24,5,1,0.2571420820494503,25.71420820494503,-2274.8999999999996,2274.9,4549.799999999999,1,0
4,8934.68,1435.57,-7499.110000000001,7056.11,15990.79,0,2,3,1,13,17,1,1,6.219453281079238,621.9453281079237,-8934.68,8934.68,17869.36,1,1
1,6983.16,2925.94,-4057.22,1145.46,-5837.7,1,1,3,3,21,24,5,0,2.3858227363731404,238.58227363731405,-6983.16,-6983.16,0.0,1,1
3,3050.97,17890.12,20941.09,5111.18,8162.15,0,1,2,1,22,11,2,0,0.17052984944486427,17.052984944486425,3050.970000000001,3050.9699999999993,1.8189894035458565e-12,1,0
1,1982.81,16068.45,14085.64,7550.17,5567.360000000001,1,0,3,1,14,16,5,1,0.12339003512876917,12.339003512876918,-1982.8100000000013,-1982.8099999999995,1.8189894035458565e-12,1,1
1,7623.41,5359.13,-2264.28,12607.84,4984.43,1,0,0,4,12,19,6,1,1.4222434903631067,142.22434903631068,-7623.41,-7623.41,0.0,1,1
5,6002.74,18694.69,12691.95,8576.32,14579.06,0,1,3,3,2,4,7,0,0.3210761410785053,32.10761410785053,-6002.739999999998,6002.74,12005.479999999998,1,1
4,989.25,13749.81,12760.56,18213.59,19202.84,0,1,3,1,4,16,6,0,0.07194121655378848,7.194121655378847,-989.25,989.25,1978.5,1,1
5,2748.38,16799.47,14051.09,16233.29,18981.67,0,1,0,0,16,24,5,1,0.16358947100884677,16.358947100884677,-2748.380000000001,2748.3799999999974,5496.759999999998,1,1
4,7286.14,10952.82,3666.68,3662.69,10948.83,0,0,3,1,22,23,3,0,0.665168863464983,66.51688634649831,-7286.139999999999,7286.139999999999,14572.279999999999,1,1
3,2733.51,9829.18,12562.69,11633.99,14367.5,1,0,3,0,18,13,5,0,0.27807323975756293,27.807323975756294,2733.51,2733.51,0.0,1,1
4,5456.41,3578.83,-1877.58,15621.69,21078.1,0,1,2,1,3,6,1,0,1.5242092501599238,152.4209250159924,-5456.41,5456.409999999998,10912.819999999998,1,0
3,4511.32,12831.13,17342.449999999997,7901.31,12412.63,0,2,3,2,17,9,5,1,0.3515643934405278,35.15643934405278,4511.319999999998,4511.319999999999,9.094947017729282e-13,1,1
2,7423.67,9168.48,1744.8099999999995,10509.75,17933.42,0,2,0,2,2,7,6,0,0.8096064335164045,80.96064335164044,-7423.67,7423.669999999998,14847.339999999998,1,1
1,609.69,16388.68,15778.99,2698.79,2089.1,0,2,0,0,18,28,4,0,0.03719962805863202,3.719962805863202,-609.6900000000005,-609.69,4.547473508864641e-13,1,1
3,2000.76,7816.57,9817.33,1221.95,3222.71,0,1,2,3,20,2,2,0,0.25593119089435723,25.593119089435724,2000.7600000000002,2000.76,2.2737367544323206e-13,1,0
3,8371.59,16928.77,25300.36,3192.35,11563.94,1,0,2,0,6,17,5,0,0.4944892931209343,49.44892931209343,8371.59,8371.59,0.0,1,0
1,150.73,14702.89,14552.16,1340.55,1189.82,0,0,0,4,21,22,3,0,0.010251028809383094,1.0251028809383094,-150.72999999999956,-150.73000000000002,4.547473508864641e-13,1,1
1,9252.79,3007.89,-6244.9000000000015,7130.15,-2122.640000000001,1,2,2,1,23,23,5,0,3.075150636945851,307.5150636945851,-9252.79,-9252.79,0.0,1,0
4,1055.48,1356.71,301.23,14148.58,15204.06,0,1,0,3,14,19,4,1,0.7773972350501948,77.73972350501947,-1055.48,1055.4799999999996,2110.9599999999996,1,1
5,2845.73,132.34,-2713.39,14046.87,16892.600000000002,0,2,2,3,4,22,3,0,21.34190790460477,2134.1907904604773,-2845.73,2845.7300000000014,5691.460000000001,1,0
1,3511.52,1042.82,-2468.7,17589.95,14078.43,0,2,1,1,19,8,5,0,3.364104922304612,336.4104922304612,-3511.5199999999995,-3511.5200000000004,9.094947017729282e-13,1,1
3,6149.32,12374.86,18524.18,4175.4,10324.72,1,0,2,2,10,13,2,1,0.4968802168091752,49.68802168091752,6149.32,6149.32,0.0,1,0
3,6814.81,19289.92,26104.73,11211.88,18026.69,0,2,2,3,15,2,7,1,0.3532651630922735,35.32651630922735,6814.810000000001,6814.8099999999995,1.8189894035458565e-12,1,0
1,8640.78,7008.91,-1631.8700000000008,11496.86,2856.08,1,2,3,4,20,1,4,0,1.2326520597268724,123.26520597268724,-8640.78,-8640.78,0.0,1,1
4,9605.53,9453.73,-151.8000000000011,5427.73,15033.26,0,2,2,4,20,29,2,0,1.0159496886743462,101.59496886743462,-9605.53,9605.53,19211.06,1,0
